celebrity,,n. 名人
celestial,,adj. 天体的；天上的
cell,,n. 细胞，单人牢房，电池
cellist,,n. 大提琴家
cello,,n. 大提琴
census,,n. 人口调查，人口普查
centennial,,n. 百年纪念
centigrade,,adj. 摄氏（温度）的
ceremonial,,n. 仪式；adj. 正式的；仪式的
ceremony,,n. 典礼，仪式；礼节
chafe,,vt. （将皮肤等）擦热，擦破；vt. 使恼火
chagrin,,n. 懊恼，失望
chalk,,n. 粉笔
chamber,,n. 室；房间
champion,,n. 冠军；拥护者；vt. 支持；主张
championship,,n. 锦标赛
chaos,,n. 混乱
chaotic,,adj. 混乱的
chapel,,n. 小礼拜堂
character,,n. 角色；性格
characteristic,,adj. 典型的，表现特征的，特有的；n. 特征，特性
characterize,,vt. 表现…的特色，刻画…的性格
be characterized by,,（词组）以…为特征，典型代表
charcoal,,n. 炭；木炭
charitable,,adj. 慈善事业的，慈善的；仁慈的
charter,,v. 包租；特许；n. 宪章，章程
chart,,n. 海图，图表；vt. 制图
chaste,,adj. 贞洁的；（思想、言论）朴素的
chat,,vi. 闲谈
chateau,,n. 城堡，高级旅馆
check,,vt. 检查，核对；阻止，控制；n. 支票
checkup,,n. 审查；身体检查
checkout,,n. 检验，校验
check out,,（词组）检验，校验
paycheck,,n. 付薪水的支票
chef,,n. 厨师
cherish,,v. 怀抱（希望等）；珍爱
chill,,vt. 使冷，变冷；冷却；n. 寒意，寒战
chilly,,adj. 寒冷的
chilli,,n. 红辣椒
chimpanzee,,n. 黑猩猩
gorilla,,n. 大猩猩
chisel,,n. 凿子；v. 砍凿，凿刻
chivalry,,n. 骑士气概，侠义；（男人）对女人彬彬有礼，献殷勤
choke,,vt. 使窒息
chop,,vt. 砍
choppy,,adj. 波浪起伏的，(风)不断改变方向的
chord,,n. 琴弦，心弦
chore,,n. 家务杂事
choreography,,n. 舞蹈编排
choreograph,,vt. 设计舞蹈动作
choreographer,,n. 舞蹈指导
choreographic,,adj. 舞蹈术的，舞台舞蹈的
chorus,,n. 合唱团
chronic,,adj. 长期的；慢性的
chronological,,adj. 按年代顺序排列的
chronology,,n. 年代学，年表
chubby,,adj. 丰满的，圆胖的
chunk,,n. 大块；矮胖的人或物
cider,,n. 苹果酒，苹果汁
cipher,,n. 密码
circuit,,n. 电路
circular,,adj. 循环的；圆的
circle,,n. 圆周，圆形物；n. （具有共同兴趣、利益的人组成的）圈子，集团；vt. 包围，环绕
circulate,,v. （使）循环；（使）传播
circulation,,n. 循环；流通
circumference,,n. 圆周；周长
circumscribe,,vt. 划界限；限制
circumstance,,n. 环境，情况
citadel,,n. 堡垒，要塞
cite,,vt. 引用，举例
citizenship,,n. 公民（的身份）
civil,,adj. 公民的；市民的；adj. 国内的
civil rights,,（词组）公民权
civil war,,（词组）内战
civility,,n. 彬彬有礼，斯文
civilization,,n. 文明，文化
civilian,,adj. 平民的；民用的；n. 平民
claim,,n. 要求，要求权；v. 声称，主张
clam,,n. 蛤，蛤肉
clamor,,n. 叫嚣，喧哗
reclamation,,n. 开垦；改造；（废料等的）回收
clan,,n. 家族，宗族
clap,,n. 拍手声；霹雳声；v. 鼓掌；轻拍
clarify,,vt. 澄清，阐明
clarification,,n. 澄清，净化
classify,,vt. 把…分类，分等级
classification,,n. 分类，分级
clause,,n. 分句；条款
clay,,n. 粘土；泥土
clergy,,n. 牧师
clergyman,,n. 牧师，教士
cliff,,n. 悬崖峭壁
climate,,n. 气候；社会风气或趋势
climatic,,adj. 气候上的
cling,,vi. 粘紧，附着；vi. 坚持（意见），墨守（习惯）
clinic,,n. 门诊所
clinical,,adj. 临床的
clip,,vt. 修剪
clockwise,,adj./adv. 顺时针方向的（地）
counterclockwise,,adj./adv. 逆时针方向的（地）
clog,,vt. 障碍，阻塞
clumsy,,adj. 笨拙的；愚笨的
cluster,,n. 簇，串，群；vi. 丛生；聚集
clutch,,v. 抓住，攫取；n. 一次产的或孵的蛋（或卵）
coalesce,,vi. 联合，合并
coalescence,,n. 合并，联合
coalition,,n. 联合，同盟
coarse,,adj. 粗糙的
coax,,vt. 哄诱，巧言诱哄
code of laws,,（词组）法典
codify,,vt. 编成法典，编辑成书
coexist,,vi. 同时存在，共存
cognitive,,adj. 认知的；感知的
coherent,,adj. 粘在一起的；adj. 连贯的；有条理的
coherence,,n. 一致
cohesion,,n. 附着（力），凝聚力
cohesive,,adj. 粘着的
coil,,n. （一）卷；线圈；vt. 盘绕，卷
recoil,,vi. 弹回，反冲
coin,,n. 铸币；vt. 创造（一个新的词语或短语）
coinage,,n. 造币，货币制度
coincide,,vi. 同时发生；相符合，相巧合
coincident,,adj. 一致的，巧合的
coincidence,,n. 一致；同时发生或同时存在的事
collaborate,,vi. 协作，合作
collaboration,,n. 合作
collapse,,n. 倒塌；崩溃，失败
colleague,,n. 同事，同僚
collective,,adj. 集体的，共同的
collide,,vi. 碰撞；冲突
collision,,n. 碰撞；冲突，抵触
colloquial,,adj. 口语的，通俗语的
colloquialism,,n. 俗话，白话，口语
colonize,,vt. 建立殖民地，拓殖；vt. 定居，居于
colony,,n. 殖民地；群体
colonial,,adj. 殖民的，殖民地的
colonel,,n. 陆军上校
colossal,,adj. 巨大的
combination,,n. 化和，组合
combine,,v. 联合，结合
combustible,,adj. 易燃的
combustion,,n. 燃烧
comet,,n. 彗星
cometary,,adj. 彗星的，彗星似的
comic,,adj. 滑稽的，好笑的；喜剧的
comical,,adj. 滑稽的，好笑的
commander,,n. 司令官，指挥员
commemorate,,vt. 纪念
comment,,n. 注释，评论；vi. 谈及；注释，评论
commentator,,n. 评论员，讲解员
commentary,,n. 注释，解说词
commerce,,n. 商业
commercial,,adj. 商业的，贸易的
commercialize,,vt. 使商业化，使商品化
commission,,vt. 委任，任命；委托，委托制作；n. 佣金
commissioner,,n. 委员，专员
committed,,adj. 效忠的；忠于…的
commit,,vt. 犯（错误），干（坏事）
committee,,n. 委员会
commitment,,n. 信奉，支持；许诺，承担义务
commodity,,n. 商品，日用品
commonsense,,adj. 具有常识的
commonplace,,adj. 平凡的
communal,,adj. 公共的；公社的
communicate,,vt. 传达，沟通；通信
communication,,n. 沟通；通讯
community,,n. 社区；社会
commute,,v. 通勤
commuter,,n. 经常往返者
telecommuter,,n. （通过在线方式）远距离工作者
compact,,adj. 紧凑的，紧密的；简洁的；vt. 压缩；使密集
compaction,,n. 压紧
companion,,n. 同伴，同事
comparable,,adj. 可比的，比得上的；类似的
comparative,,adj. 比较的
comparatively,,adv. 相当地；比较地
compatible,,adj. 可以并存的，相容的，协调的
incompatible,,adj. 矛盾的，不调和的
compel,,vt. 强迫，使不得不
compensate,,vt. 补偿，赔偿
compensation,,n. 补偿，赔偿
compensatory,,adj. 补偿性的
compete,,vi. 竞争，比得上
competent,,adj. 有能力的，能胜任的
competence,,n. 能力，胜任
competition,,n. 竞争，竞赛
competitiveness,,n. 竞争能力
competing,,adj. 有竞争性的，不相上下的
compile,,vt. 汇集，编辑
complacence,,n. 自满，自以为是
complaint,,n. 抱怨，怨言
complain,,v. 抱怨；悲叹
complement,,vt. 补充，使完善；n. 补足物，补充物
complementary,,adj. 补充的，补足的
complex,,adj. 复杂的，费解的；结构复杂的；n. 综合体
complexity,,n. 复杂（性）
complicated,,adj. 费解的，棘手的；结构复杂的
complication,,n. 并发症；复杂，复杂性
complicity,,n. 共谋；同谋，共犯
complimentary,,adj. 赞美的
compliment,,n. 恭维，称赞
comply with,,（词组）遵从，符合
component,,n. 成分，组成部分
compose,,vt. 作曲，写作；组成
be composed of,,（词组）由…组成
recompose,,vt. 重写；重新安排
composition,,n. 构成，组成；n. 写作，作文；作曲
decomposition,,n. 分解；腐烂
compound,,n. 化合物
compound eyes,,（词组）复眼
comprehend,,vt. 领悟，理解
comprehensible,,adj. 可理解的，易于了解的
comprehension,,n. 理解，包含
comprehensive,,adj. 全面的，综合的
compress,,vt. 压缩，浓缩
compression,,n. 浓缩，压缩
compressed,,adj. 被压缩的，紧凑的
comprise,,vt. 包含；由…组成
compromise,,n. 妥协，折衷
compulsory,,adj. 必须做的，被强制的
compute,,vt. 计算
computation,,n. 计算，估计
concave,,adj. 凹的
conceal,,vt. 隐藏，隐瞒
concede,,v. 承认
conceive,,vt. 构思；设想
concentric,,adj. 同心的
concept,,n. 概念，观念
conception,,n. 观念，认识
misconception,,n. 误解
conceptual,,adj. 概念上的
concert,,n. 音乐会；n. 一致；共同
concerted,,adj. 商议好的，协定的
concerto,,n. 协奏曲
concise,,adj. 简洁的，简明的
conciseness,,n. 简洁，简短
conclude,,v. 推断；作出结论；vi. 结束
conclusive,,adj. 最后的，决定性的
inconclusive,,adj. 非决定的
concomitant,,adj. 伴随的         n. 伴随物
concrete,,n. 水泥；adj. 具体的，实体的
concurrent,,adj. 同时发生的
condemn,,vt. 谴责
condemnation,,n. 谴责
condensation,,n. 压缩，浓缩
condense,,vt. 使浓缩；精简
condenser,,n. 冷凝器
condiment,,n. 调味品
condition,,n. 条件；状况；健康状况
air conditioner,,（词组）空调
conditioning,,n. （心理）条件作用，训练
condor,,n. 秃鹰
conduct,,vt. 做（试验、研究等）；引导，带领；vt. 传导；n. 举止，行为
conductivity,,n. 导电率；传导率
conductor,,n. 导体
cone,,n. 圆锥，松果
confederate,,n. 同盟者，盟友
confederacy,,n. 联盟
confer,,v. 颁给，赋予；v. 协商
conference,,n. 会议；协商会，讨论会
confess,,vt. 坦白承认
confession,,n. 承认，招供
confide,,vt. 吐露（心事），倾诉
confident,,adj. 有信心的，自信的
confidence,,n. 信心
overconfident,,adj. 过于自信的，自负的
configuration,,n. 轮廓，构型
confine,,vt. 限制
confined to bed,,（词组）卧病不起的
confining,,adj. 狭窄的
confinement,,n. 限制，禁闭
confirm,,vt. 证实，使…更坚定
confirmation,,n. 确认，证实
conflict,,n. 争论，冲突，斗争
conflicting,,adj. 相冲突的，相矛盾的
confluence,,n. 汇合；聚集
conform,,vi. 遵守，顺从；符合
conformity,,n. 一致，符合
nonconformity,,n. 不墨守陈规，不一致
nonconformist,,n. 非国教徒，不尊奉英国国教的基督教新教教徒
confront,,vt. 面对，正视
confuse,,vt. 搞乱，使糊涂
confuse…with…,,（词组）把…认为
confusion,,n. 混乱，混淆
congenial,,adj. 合得来的；适意的
congenital,,adj. 先天的，天生的
congestion,,n. 拥挤，拥塞
congested,,adj. 堵塞的；拥挤的
congratulation,,n. 祝贺，道喜
congregate,,v. 聚集
conglomerate,,n. 混合
congress,,n. 国会，议会
congressional,,adj. 会议的，大会的；国会的
congressman,,n. 国会议员
conifer,,n. 松类，针叶树
conjectural,,adj. 推测的
conjecture,,n./v. 推测，猜测
connect,,v. 连接；联系；联合
connection,,n. 连接
disconnect,,vt. 分离，断开
connoisseur,,n. 鉴赏家，行家
conscience,,n. 良心，良知
conscientious,,adj. 尽责的，一丝不苟的
conscious,,adj. 有意识的，神志清醒的；adj. 意识到的
consciously,,adv. 有意识地，自觉地
consciousness,,n. 意识，知觉
unconscious,,adj. 不省人事的，未发觉的，无意识的
consecutive,,adj. 连续的
consequence,,n. 结果，后果
consequent,,adj. 作为结果的，随之发生的
consequently,,adv. 从而，因此
conservative,,adj. 保守的，谨慎的；守旧的
conservatism,,n. 保守主义，守旧性
conserve,,vt. 保存，保藏   n.可长期保存的食物
conservation,,n. 保存，保持
conservationist,,n. （天然资源的）保护管理论者
considerable,,adj. 相当大（多）的；值得考虑的；相当可观的
considerably,,adv. 相当地
considerate,,adj. 考虑周到的，体贴的
consideration,,n. 体谅，考虑
consistent,,adj. 一致的；稳定的，变化少的
consistency,,n. 浓度，密度
consistently,,adv. 一贯地
consonant,,adj. 协调一致的
consort,,vi. 陪伴，结交
consortium,,n. 协会，联盟，财团
conspicuous,,adj. 显著的；显眼的，引人注目的
conspiracy,,n. 阴谋，共谋
constant,,adj. 不变的，持续的；一再重复的
constantly,,adv. 不断地
constellation,,n. 星座；n. 灿烂的一群
consternation,,n. 惊愕，惊慌失措
constituent,,n. 成分，要素；n. 选民
constitution,,n. 组织；宪法
constitute,,vt. 建立（政府），组成，构成
constitutional,,adj. 宪法的；章程的
constrain,,vt. 限制，约束
constraint,,n. 限制，约束
constrict,,vt. 约束；收缩
constricted,,adj. 抑制的，约束的
construct,,vt. 建造；创立
construction,,n. 建筑，建造
consult,,vt. 咨询，请教
consultant,,n. 顾问，咨询者
consume,,vt. 消费，消耗；大吃大喝
consumer,,n. 消费者
consumption,,n. 消耗，消费
contact,,vt. 使接触，与…联系
contagious,,adj. 传染性的；有感染力的
contain,,vt. 包含，容纳
container,,n. 容器；集装箱
contaminate,,vt. 弄脏，污染；感染
contamination,,n. 玷污，污染
contemplate,,v. 沉思，对…作周密思考
contemporary,,adj. 当代的，现代的；n. 当代人，同龄人
contender,,n. 竞争者
contention,,n. 争论，争辩
content,,n. 内容；容量；adj. 满足的
contented,,adj. 满足的，心安的
context,,n. 上下文，语境
contiguous,,adj. 接近的，接壤的
contagious,,adj. 传染性的；有感染力的
continent,,n. 大陆
continental,,adj. 大陆的，大陆性的
supercontinent,,n. （地理）超大陆
transcontinental,,adj. 横贯大陆的，大陆那边的
continuation,,n. 继续，延长
continuity,,n. (时间或空间的)连续性，连贯性
continuum,,n. 连续统一体
contour,,n. contours 轮廓；n. 周线，等高线
contract,,v. 收缩；v. 定契约，立合同；n. 契约，合同
contraction,,n. 缩短，收缩
contractor,,n. 定约人，承包人
contradict,,vt. 同…矛盾，同…抵触
contradictory,,adj. 反对的，矛盾的
contrary,,adj. 相反的；对抗的
contrast,,n. （对比，对照的）差异；vt. 对比，对照
contribute to,,（词组）有助于，对…起作用
controversy,,n. 争论，辩论
controversial,,adj. 引起或可能引起争论的
convenient,,adj. 方便的；近便的，容易到达的
inconvenient,,adj. 不便的，有困难的
convenience,,n. 便利，方便
convention,,n. 会议；传统
conventional,,adj. 传统的，习俗的
conventionally,,adv. 按照惯例地，照常套地
unconventional,,adj. 非传统的
converge,,vi. 聚合，集中于一点，会聚
conversation,,n. 会话，非正式会谈
conversational,,adj. 对话的，会话的
converse,,vi. 谈话，交谈
conversant,,adj. 亲切的，熟悉的
conversion,,n. 转变；改变信仰
convert,,vt. 转换；转变信仰
converter,,n. 炼钢转炉
convex,,adj. 凸出的
convict,,vt. 证明…有罪，宣告…有罪
conviction,,n. 确信，深信，坚信
convincing,,adj. 令人信服的
unconvincing,,adj. 不足以令人相信的
convinced,,adj. 确信的，深信的
convivial,,adj. 欢乐的，快乐的
cooperate,,vi. 合作
cooperation,,n. 合作，协作
cooperative,,adj. 合作的，协力的
coordinate,,vt. 使…协调，相配合
coordinated,,adj. 协调的，配合的
coordination,,n. 调和
copper,,n. 铜
coral reef,,（词组）珊瑚礁=corals
reef,,n. 礁，暗礁
core,,n. 中心，核心；地核
crust,,n. 地壳；外壳
mantle,,n. 地幔
corps,,n. 军团，兵团
correlate,,vt. 使相互关联；使相互影响
correlated,,adj. 有相互关系的
correspondence,,n. 通信；信件；n. 符合，一致
corrosion,,n. 腐蚀，侵蚀
corrosive,,adj. 腐蚀的，腐蚀性的
rodent,,n. 啮齿类动物
corruption,,n. 腐败，贪污，堕落
cosmic,,adj. 宇宙的
cosmopolitan,,adj. 世界性的，全球的
costume,,n. 服装；vt. 穿上服装；穿衣
counsel,,n./vt. 劝告
counseling,,n. 咨询服务
counselor,,n. 顾问，法律顾问
counteract,,vt. 消除，抵消
counterbalance,,v. 使平衡
counterclockwise,,adj./adv. 逆时针的（地）
counterfeit,,vt. 伪造，仿造；adj. 伪造的，假冒的
counterpart,,n. 相似的人或物，配对物
countless,,adj. 无数的
couple,,n. （一）对，（一）双；夫妇；vi. 连合，结合
coupled with,,（词组）加之，除…以外
courier,,n. 送急件的人，信使
court,,n. 法庭；球场；vt. 向…献殷勤，追求；设法获得（他人的支持等）
courthouse,,n. 法院；郡政府所在地
courtship,,n. 求爱；求爱时期
courtly,,adj. 尊严而有礼貌的
courteously,,adv. 有礼貌地，亲切地
cover,,vt. 覆盖；包括；报道
coverage,,n. 新闻报道；报道
cowhand,,n. 牛仔，牧牛工
cowboy,,n. 牛仔
cozy,,adj. 舒适的，惬意的
crab,,n. 蟹
crack,,n. 裂缝，裂纹；缺点；v. （使）爆裂；裂开
craft,,n. 手艺；容器；v. 巧手制作
craftspeople,,n. 手工艺人
hovercraft,,n. 气垫船
aircraft,,n. 飞行器；飞机，飞艇
spacecraft,,n. 太空船
cram,,v. 填塞；匆忙准备
cramped,,adj. 狭窄的
scramble,,vt. 搅乱，使混杂；攀爬
crash,,n./vt. 碰撞，坠毁，撞碎；n. 破产，垮台
crater,,n. 火山口；弹坑
crawl,,vi. 爬，爬行
crayon,,n. 彩色蜡笔、粉笔或其绘画
canyon,,n. 峡谷
